<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
WIG_GORNIC,D,20111107,000000,4501.52,4600.31,4501.52,4543.4,1155115,0
WIG_GORNIC,D,20111108,000000,4615.82,4620.64,4603.91,4603.91,1479385,0
WIG_GORNIC,D,20111109,000000,4568.28,4568.28,4468.16,4468.16,3309016,0
WIG_GORNIC,D,20111110,000000,4514.14,4514.14,4392.01,4392.01,2638815,0
WIG_GORNIC,D,20111114,000000,4547.96,4554.21,4541.57,4554.21,2005740,0
WIG_GORNIC,D,20111115,000000,4509.51,4697.66,4509.51,4685.22,3058432,0
WIG_GORNIC,D,20111116,000000,4688.28,4688.28,4644.15,4681.91,1425496,0
WIG_GORNIC,D,20111117,000000,4582.8,4612.96,4567.93,4567.93,1670084,0
WIG_GORNIC,D,20111118,000000,4564.75,4564.75,4107.86,4107.86,5220271,0
WIG_GORNIC,D,20111121,000000,3872.33,3879.6,3784.65,3784.65,7967238,0
WIG_GORNIC,D,20111122,000000,3866.94,3866.94,3808.35,3850.17,3374322,0
WIG_GORNIC,D,20111123,000000,3719.55,3749.83,3696.54,3696.54,2893876,0
WIG_GORNIC,D,20111124,000000,3716.83,3730.02,3665.46,3730.02,1967144,0
WIG_GORNIC,D,20111125,000000,3725.71,3780.56,3725.71,3780.56,1884344,0
WIG_GORNIC,D,20111128,000000,3840.25,3840.25,3818.66,3818.66,1558345,0
WIG_GORNIC,D,20111129,000000,3783.47,3783.47,3748.42,3748.42,1746382,0
WIG_GORNIC,D,20111130,000000,3737.91,3914.28,3737.91,3914.28,4527800,0
WIG_GORNIC,D,20111201,000000,3905.3,3905.3,3888.04,3901.45,2064615,0
WIG_GORNIC,D,20111202,000000,3931.45,3931.45,3854.5,3854.5,1916850,0
WIG_GORNIC,D,20111205,000000,3869.33,3910.66,3869.33,3910.6,1181274,0
WIG_GORNIC,D,20111206,000000,3892.54,3892.54,3682.21,3682.21,4390566,0
WIG_GORNIC,D,20111207,000000,3735.95,3735.95,3679.49,3690.21,3587453,0
WIG_GORNIC,D,20111208,000000,3732.47,3732.47,3695.26,3695.26,3680791,0
WIG_GORNIC,D,20111209,000000,3667.26,3743.41,3667.26,3743.41,2229262,0
WIG_GORNIC,D,20111212,000000,3691.82,3691.82,3688.18,3689.47,1350801,0
WIG_GORNIC,D,20111213,000000,3699.29,3699.29,3674.1,3674.1,1014531,0
WIG_GORNIC,D,20111214,000000,3682.81,3682.81,3624.24,3624.24,1408111,0
WIG_GORNIC,D,20111215,000000,3650.92,3650.92,3386.47,3386.47,6732648,0
WIG_GORNIC,D,20111216,000000,3325.32,3325.32,3310.34,3310.34,4393755,0
WIG_GORNIC,D,20111219,000000,3356.45,3356.45,3283.97,3283.97,1207314,0
WIG_GORNIC,D,20111220,000000,3292.99,3338.83,3292.99,3338.83,935220,0
WIG_GORNIC,D,20111221,000000,3371.8,3440.75,3371.8,3440.75,2023482,0
WIG_GORNIC,D,20111222,000000,3465.29,3474.21,3461.4,3474.21,1165755,0
WIG_GORNIC,D,20111223,000000,3491.34,3505.9,3477.63,3505.9,482869,0
WIG_GORNIC,D,20111227,000000,3493.72,3493.72,3447.69,3448.76,720233,0
WIG_GORNIC,D,20111228,000000,3387.95,3387.95,3313.71,3313.71,1203205,0
WIG_GORNIC,D,20111229,000000,3327.82,3399.66,3326.06,3399.66,603340,0
WIG_GORNIC,D,20111230,000000,3376.89,3388.75,3370.52,3388.75,607654,0
WIG_GORNIC,D,20120102,000000,3411.03,3556.46,3411.03,3556.46,1292770,0
WIG_GORNIC,D,20120103,000000,3531.85,3562.41,3531.85,3551.15,2170523,0
WIG_GORNIC,D,20120104,000000,3537.35,3546.79,3521.3,3546.79,1586388,0
WIG_GORNIC,D,20120105,000000,3480.41,3521.15,3480.41,3521.15,919765,0
WIG_GORNIC,D,20120109,000000,3534.55,3534.55,3452.38,3452.38,1975487,0
WIG_GORNIC,D,20120110,000000,3516.36,3538.32,3510.17,3510.17,2144101,0
WIG_GORNIC,D,20120111,000000,3534.21,3544.45,3534.21,3544.45,1912260,0
WIG_GORNIC,D,20120112,000000,3714.1,3734.8,3708.68,3734.8,5797116,0
WIG_GORNIC,D,20120113,000000,3787.38,3787.38,3717.63,3731.27,2026831,0
WIG_GORNIC,D,20120116,000000,3699.69,3758.47,3699.69,3758.47,713539,0
WIG_GORNIC,D,20120117,000000,3875.28,3875.28,3849.25,3862.4,2284348,0
WIG_GORNIC,D,20120118,000000,3896.32,3908.73,3879.39,3908.73,1411643,0
WIG_GORNIC,D,20120119,000000,3847.98,3901.4,3847.98,3901.4,2880784,0
WIG_GORNIC,D,20120120,000000,3861.24,3907.57,3861.24,3907.57,916601,0
WIG_GORNIC,D,20120123,000000,3885.96,3919.69,3885.96,3919.69,1001991,0
WIG_GORNIC,D,20120124,000000,3895.26,3954.84,3891.38,3954.84,1297069,0
WIG_GORNIC,D,20120125,000000,3926.82,3926.82,3909.75,3912.12,1605064,0
WIG_GORNIC,D,20120126,000000,3988.19,4036.18,3988.19,4002.27,2545355,0
WIG_GORNIC,D,20120127,000000,4072.17,4072.17,4060.39,4060.39,1934253,0
WIG_GORNIC,D,20120130,000000,4038.93,4106.6,4038.93,4106.6,1096104,0
WIG_GORNIC,D,20120131,000000,4200.77,4247.43,4200.77,4216.22,2435759,0
WIG_GORNIC,D,20120201,000000,4271.25,4298.56,4271.25,4298.56,3309594,0
WIG_GORNIC,D,20120202,000000,4295.91,4322.81,4295.91,4321.57,1361730,0
WIG_GORNIC,D,20120203,000000,4311.9,4335.15,4311.9,4326.97,1432036,0
WIG_GORNIC,D,20120206,000000,4293.77,4321.04,4293.77,4321.04,1005593,0
WIG_GORNIC,D,20120207,000000,4327.17,4327.17,4247.73,4320.03,1430198,0
WIG_GORNIC,D,20120208,000000,4351.18,4351.18,4321.39,4321.39,1553964,0
WIG_GORNIC,D,20120209,000000,4341.49,4341.49,4312.63,4313.72,1706676,0
WIG_GORNIC,D,20120210,000000,4210.83,4210.83,4145.54,4145.54,2137678,0
WIG_GORNIC,D,20120213,000000,4227.98,4227.98,4175.45,4175.45,1211425,0
WIG_GORNIC,D,20120214,000000,4230.28,4230.28,4162.21,4162.21,1962067,0
WIG_GORNIC,D,20120215,000000,4207.89,4207.89,4167.67,4167.67,1674661,0
WIG_GORNIC,D,20120216,000000,4140.67,4142.32,4114.44,4114.44,1633492,0
WIG_GORNIC,D,20120217,000000,4190.19,4229.91,4190.19,4229.91,1469227,0
WIG_GORNIC,D,20120220,000000,4273.5,4280.27,4239.4,4239.4,1151540,0
WIG_GORNIC,D,20120221,000000,4246.98,4282.88,4240.94,4282.88,960309,0
WIG_GORNIC,D,20120222,000000,4196.66,4249.93,4196.66,4249.93,1512434,0
WIG_GORNIC,D,20120223,000000,4273.74,4273.74,4222.05,4222.05,1419939,0
WIG_GORNIC,D,20120224,000000,4315.7,4324.35,4315.7,4324.35,2257562,0
WIG_GORNIC,D,20120227,000000,4303.18,4304.94,4282.48,4304.94,985389,0
WIG_GORNIC,D,20120228,000000,4351.88,4386.14,4335.59,4386.14,2003074,0
WIG_GORNIC,D,20120229,000000,4487.42,4487.42,4402.84,4402.84,2909666,0
WIG_GORNIC,D,20120301,000000,4421.44,4451.94,4421.44,4451.94,1171839,0
WIG_GORNIC,D,20120302,000000,4468.33,4490.56,4468.33,4490.56,1471907,0
WIG_GORNIC,D,20120305,000000,4459.62,4461.67,4365.64,4365.64,1811834,0
WIG_GORNIC,D,20120306,000000,4228.99,4228.99,4205.54,4225.25,2509599,0
WIG_GORNIC,D,20120307,000000,4208.72,4272.77,4208.72,4272.77,3033512,0
WIG_GORNIC,D,20120308,000000,4356.96,4356.96,4310.9,4347.86,1704827,0
WIG_GORNIC,D,20120309,000000,4362.28,4362.28,4331.47,4358.55,1875109,0
WIG_GORNIC,D,20120312,000000,4377.21,4398.93,4367.21,4398.93,1126897,0
WIG_GORNIC,D,20120313,000000,4417.74,4439.49,4391.18,4439.49,1891339,0
WIG_GORNIC,D,20120314,000000,4523.86,4529.32,4523.86,4529.13,3401021,0
WIG_GORNIC,D,20120315,000000,4503.75,4527.71,4493.96,4527.71,1717029,0
WIG_GORNIC,D,20120316,000000,4502.32,4502.32,4495.64,4495.64,2562787,0
WIG_GORNIC,D,20120319,000000,4458.53,4458.53,4424.34,4424.34,1572692,0
WIG_GORNIC,D,20120320,000000,4354.89,4370.36,4354.89,4370.36,1532321,0
WIG_GORNIC,D,20120321,000000,4374,4374,4359.01,4359.01,1080320,0
WIG_GORNIC,D,20120322,000000,4273.46,4273.46,4239.24,4245.4,1714413,0
WIG_GORNIC,D,20120323,000000,4201.26,4225.89,4187.75,4225.89,2143001,0
WIG_GORNIC,D,20120326,000000,4260.19,4322.98,4260.19,4322.98,1327909,0
WIG_GORNIC,D,20120327,000000,4417.85,4417.85,4368.39,4368.39,1924341,0
WIG_GORNIC,D,20120328,000000,4302.42,4302.42,4241.29,4241.29,2312164,0
WIG_GORNIC,D,20120329,000000,4188.32,4188.32,4153.67,4153.67,1910627,0
WIG_GORNIC,D,20120330,000000,4226.47,4236.63,4225.56,4236.63,2410149,0
WIG_GORNIC,D,20120402,000000,4231.15,4314.4,4231.15,4314.4,804511,0
WIG_GORNIC,D,20120403,000000,4302.37,4322.45,4302.37,4315.46,1025338,0
WIG_GORNIC,D,20120404,000000,4221.86,4221.86,4201.36,4201.36,2043204,0
WIG_GORNIC,D,20120405,000000,4195.03,4274.74,4195.03,4274.74,1702201,0
WIG_GORNIC,D,20120410,000000,4184.75,4184.75,4104.85,4104.85,1218053,0
WIG_GORNIC,D,20120411,000000,4112.99,4162.5,4112.99,4162.5,924960,0
WIG_GORNIC,D,20120412,000000,4173.36,4228.07,4173.36,4228.07,1288360,0
WIG_GORNIC,D,20120413,000000,4169.56,4180.45,4122.24,4122.24,999005,0
WIG_GORNIC,D,20120416,000000,4094.76,4137.17,4094.76,4111.24,1273014,0
WIG_GORNIC,D,20120417,000000,4175,4183.61,4175,4183.61,1261035,0
WIG_GORNIC,D,20120418,000000,4164.96,4164.96,4080.98,4080.98,1576048,0
WIG_GORNIC,D,20120419,000000,4142.29,4142.29,4083.05,4083.05,1169057,0
WIG_GORNIC,D,20120420,000000,4070.27,4104.82,4070.27,4104.82,1051300,0
WIG_GORNIC,D,20120423,000000,4019.92,4019.92,3938.72,3938.72,1507860,0
WIG_GORNIC,D,20120424,000000,3989.91,3999.68,3936.96,3999.68,1152378,0
WIG_GORNIC,D,20120425,000000,4054.58,4057.93,4009.12,4009.12,1366481,0
WIG_GORNIC,D,20120426,000000,4038.66,4038.66,4007.82,4018.92,1611650,0
WIG_GORNIC,D,20120427,000000,4073.68,4111.9,4073.68,4111.9,1165286,0
WIG_GORNIC,D,20120430,000000,4123.24,4125.01,4108.72,4125.01,760338,0
WIG_GORNIC,D,20120502,000000,4129.71,4129.71,4106.43,4107.28,835595,0
WIG_GORNIC,D,20120504,000000,4070.3,4070.3,4030.9,4041.43,1595493,0
WIG_GORNIC,D,20120507,000000,3963.19,4014.69,3963.19,4014.69,4194795,0
WIG_GORNIC,D,20120508,000000,3989.69,3989.69,3939.59,3939.59,2189223,0
WIG_GORNIC,D,20120509,000000,3905.76,3905.76,3894.7,3896.17,3392673,0
WIG_GORNIC,D,20120510,000000,3923.37,3943.31,3923.37,3942.99,2691114,0
WIG_GORNIC,D,20120511,000000,3896.42,3920.24,3873.9,3920.24,997938,0
WIG_GORNIC,D,20120514,000000,3816.44,3865.28,3816.44,3865.28,1051197,0
WIG_GORNIC,D,20120515,000000,3823.38,3823.38,3794.67,3794.67,816884,0
WIG_GORNIC,D,20120516,000000,3750.84,3797.34,3750.84,3780.42,2209054,0
WIG_GORNIC,D,20120517,000000,3802.2,3802.2,3690.53,3690.53,3059744,0
WIG_GORNIC,D,20120518,000000,3626.12,3668.93,3626.12,3668.93,2054011,0
WIG_GORNIC,D,20120521,000000,3737.08,3743.06,3728.77,3743.06,1097194,0
WIG_GORNIC,D,20120522,000000,3750.59,3777.66,3750.59,3777.66,1603205,0
WIG_GORNIC,D,20120523,000000,3699.71,3704.93,3661.92,3661.92,2220369,0
WIG_GORNIC,D,20120524,000000,3646.83,3677.16,3646.83,3658.91,2430629,0
WIG_GORNIC,D,20120525,000000,3695.38,3695.38,3662.57,3662.57,1577485,0
WIG_GORNIC,D,20120528,000000,3698.53,3709.74,3698.53,3702.17,729396,0
WIG_GORNIC,D,20120529,000000,3711.23,3765.05,3702.5,3765.05,1525431,0
WIG_GORNIC,D,20120530,000000,3738.07,3818.1,3738.07,3788.16,3287262,0
WIG_GORNIC,D,20120531,000000,3840.29,3844.98,3829.97,3829.97,2542573,0
WIG_GORNIC,D,20120601,000000,3779.3,3779.3,3754.16,3757.02,1474414,0
WIG_GORNIC,D,20120604,000000,3768.05,3783.67,3768.05,3783.67,920417,0
WIG_GORNIC,D,20120605,000000,3791.96,3796.73,3776.55,3776.55,977590,0
WIG_GORNIC,D,20120606,000000,3853.06,3884.92,3836.75,3884.92,1723137,0
WIG_GORNIC,D,20120608,000000,3877.7,4043.89,3877.7,4043.89,2735225,0
WIG_GORNIC,D,20120611,000000,4088.11,4098.19,4065.41,4065.41,1340797,0
WIG_GORNIC,D,20120612,000000,4125.13,4194.76,4125.13,4194.76,2049277,0
WIG_GORNIC,D,20120613,000000,4223.23,4223.23,4182.01,4218.47,1909729,0
WIG_GORNIC,D,20120614,000000,4193.45,4222.72,4193.45,4222.72,1425202,0
WIG_GORNIC,D,20120615,000000,4269.72,4298.78,4236.93,4236.93,3717574,0
WIG_GORNIC,D,20120618,000000,4306.18,4306.18,4235.45,4258.46,2018933,0
WIG_GORNIC,D,20120619,000000,4312.81,4390.64,4312.81,4390.64,2609839,0
WIG_GORNIC,D,20120620,000000,4375.31,4375.31,4333.94,4333.94,1916792,0
WIG_GORNIC,D,20120621,000000,4264.25,4264.25,4238.12,4238.12,1980915,0
WIG_GORNIC,D,20120622,000000,4231.65,4299.76,4231.65,4264.99,1642889,0
WIG_GORNIC,D,20120625,000000,4243.86,4243.86,4224.1,4224.1,1317083,0
WIG_GORNIC,D,20120626,000000,4294.99,4297.67,4294.99,4297.15,1491453,0
WIG_GORNIC,D,20120627,000000,4298.57,4342.22,4298.57,4342.22,1976142,0
WIG_GORNIC,D,20120628,000000,4317.36,4317.36,4189.22,4189.22,3632717,0
WIG_GORNIC,D,20120629,000000,4264.49,4273.23,4264.49,4266.19,2029739,0
WIG_GORNIC,D,20120702,000000,4274.44,4288.79,4256.53,4288.79,1153422,0
WIG_GORNIC,D,20120703,000000,4334.64,4395.92,4334.64,4395.92,4273806,0
WIG_GORNIC,D,20120704,000000,4381.45,4416.56,4381.45,4416.56,1725228,0
WIG_GORNIC,D,20120705,000000,4486.62,4489.95,4449.22,4489.95,2506520,0
WIG_GORNIC,D,20120706,000000,4458.56,4458.56,4416.76,4430.85,2020790,0
WIG_GORNIC,D,20120709,000000,4385.4,4385.4,4356.67,4356.67,1928524,0
WIG_GORNIC,D,20120710,000000,4326.04,4338.76,4324.52,4324.52,2671702,0
WIG_GORNIC,D,20120711,000000,4282.82,4282.82,4254.71,4273.73,2670385,0
WIG_GORNIC,D,20120712,000000,4387.26,4387.26,4272.96,4272.96,3485514,0
WIG_GORNIC,D,20120713,000000,4313.19,4334.38,4272.05,4334.38,1605717,0
WIG_GORNIC,D,20120716,000000,4316.47,4316.47,4291.79,4298.81,898318,0
WIG_GORNIC,D,20120717,000000,4301.32,4301.32,4270.53,4270.53,3659908,0
WIG_GORNIC,D,20120718,000000,4260.71,4260.71,4237.14,4258.91,759145,0
WIG_GORNIC,D,20120719,000000,4239.38,4299.62,4239.38,4299.62,864273,0
WIG_GORNIC,D,20120720,000000,4292,4292,4277.73,4282.78,742733,0
WIG_GORNIC,D,20120723,000000,4171.93,4171.93,4104.73,4104.73,1274227,0
WIG_GORNIC,D,20120724,000000,4065.52,4086.18,4065.52,4086.18,1370358,0
WIG_GORNIC,D,20120725,000000,4104.18,4172.26,4104.18,4165,2174371,0
WIG_GORNIC,D,20120726,000000,4130.72,4265.1,4130.72,4217.09,1884946,0
WIG_GORNIC,D,20120727,000000,4321.22,4406.91,4321.22,4406.91,4285315,0
WIG_GORNIC,D,20120730,000000,4451.45,4494.87,4451.45,4494.87,1966794,0
WIG_GORNIC,D,20120731,000000,4461.05,4492.58,4408.59,4492.58,1341070,0
WIG_GORNIC,D,20120801,000000,4399.18,4502.13,4399.18,4502.13,4610860,0
WIG_GORNIC,D,20120802,000000,4492.71,4492.71,4397.54,4397.54,1520103,0
WIG_GORNIC,D,20120803,000000,4448.42,4514.38,4448.42,4514.38,1165625,0
WIG_GORNIC,D,20120806,000000,4558.14,4558.14,4554.7,4556.49,1335116,0
WIG_GORNIC,D,20120807,000000,4551.38,4563.76,4551.38,4563.76,984557,0
WIG_GORNIC,D,20120808,000000,4477.34,4477.34,4441.62,4441.62,1335220,0
WIG_GORNIC,D,20120809,000000,4512.53,4573.9,4512.53,4573.9,6057709,0
WIG_GORNIC,D,20120810,000000,4532.86,4560.67,4532.86,4557.03,8246083,0
WIG_GORNIC,D,20120813,000000,4559.44,4559.44,4518.18,4529.15,3595490,0
WIG_GORNIC,D,20120814,000000,4550.47,4569.79,4550.47,4569.79,4164147,0
WIG_GORNIC,D,20120816,000000,4607.16,4699.4,4607.16,4699.4,2808768,0
WIG_GORNIC,D,20120817,000000,4742.67,4742.67,4676.46,4676.46,2404350,0
WIG_GORNIC,D,20120820,000000,4696.16,4696.16,4658.46,4658.46,1381774,0
WIG_GORNIC,D,20120821,000000,4730.32,4733.19,4730.32,4730.59,1040210,0
WIG_GORNIC,D,20120822,000000,4699.07,4699.07,4686.21,4686.21,2305306,0
WIG_GORNIC,D,20120823,000000,4662.33,4662.33,4629.64,4652.7,2713667,0
WIG_GORNIC,D,20120824,000000,4585.31,4622.79,4569.61,4622.79,3070536,0
WIG_GORNIC,D,20120827,000000,4619.44,4621.25,4603.58,4603.58,822005,0
WIG_GORNIC,D,20120828,000000,4594.51,4594.51,4588.58,4588.58,1037998,0
WIG_GORNIC,D,20120829,000000,4566.68,4566.68,4520.03,4520.03,1644644,0
WIG_GORNIC,D,20120830,000000,4528.27,4528.27,4505.1,4505.1,1254639,0
WIG_GORNIC,D,20120831,000000,4567.76,4573.18,4515.22,4515.22,1303284,0
