<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
MWIG40,D,20231107,000000,5285.3,5290.3,5244.63,5251.87,8417848,0
MWIG40,D,20231108,000000,5252.88,5261.17,5204.83,5231.84,7210466,0
MWIG40,D,20231109,000000,5236.32,5280.98,5220.38,5280.98,9331974,0
MWIG40,D,20231110,000000,5283.86,5289.27,5221.14,5231.07,5757220,0
MWIG40,D,20231113,000000,5243.78,5255.93,5178.99,5178.99,7708539,0
MWIG40,D,20231114,000000,5190.92,5367.75,5190.92,5361.49,8919626,0
MWIG40,D,20231115,000000,5374.86,5410.57,5326.51,5333.29,10442331,0
MWIG40,D,20231116,000000,5340.74,5389.58,5327.54,5370.37,8038681,0
MWIG40,D,20231117,000000,5380.28,5410.3,5356.24,5395.8,6961652,0
MWIG40,D,20231120,000000,5393.87,5463.63,5391.35,5451.25,9411519,0
MWIG40,D,20231121,000000,5463.37,5506.8,5452.53,5494.9,8416237,0
MWIG40,D,20231122,000000,5498.66,5509.59,5467.26,5507.22,6069698,0
MWIG40,D,20231123,000000,5505.9,5563.44,5505.08,5534.84,6460708,0
MWIG40,D,20231124,000000,5544.08,5574.08,5517.31,5520.78,13012321,0
MWIG40,D,20231127,000000,5537.31,5557.59,5458.17,5512.11,11542416,0
MWIG40,D,20231128,000000,5510.12,5610.18,5509.05,5609.78,11505068,0
MWIG40,D,20231129,000000,5601.16,5609.97,5539.6,5571.54,18043685,0
MWIG40,D,20231130,000000,5559.86,5610.5,5530.84,5538.33,14322613,0
MWIG40,D,20231201,000000,5541.24,5652.51,5537.34,5644.39,12351254,0
MWIG40,D,20231204,000000,5647.36,5730.06,5647.36,5687.28,8522849,0
MWIG40,D,20231205,000000,5689.95,5768.84,5677.13,5728.67,10091290,0
MWIG40,D,20231206,000000,5735.46,5776.96,5723.71,5729.44,9251245,0
MWIG40,D,20231207,000000,5728.35,5728.35,5642.69,5677.61,9829330,0
MWIG40,D,20231208,000000,5676.52,5764.61,5676.52,5737.44,6661783,0
MWIG40,D,20231211,000000,5734.01,5794.6,5734.01,5768.84,7984686,0
MWIG40,D,20231212,000000,5776.1,5790.82,5719.37,5736.2,7430577,0
MWIG40,D,20231213,000000,5740.45,5747.43,5685.45,5718.92,6562524,0
MWIG40,D,20231214,000000,5745.61,5793.17,5745.61,5759.15,10998937,0
MWIG40,D,20231215,000000,5759.28,5884.5,5707.17,5759.63,17086848,0
MWIG40,D,20231218,000000,5778.8,5844.39,5778.8,5835.73,7522691,0
MWIG40,D,20231219,000000,5842.76,5887.56,5824.25,5879.55,8100385,0
MWIG40,D,20231220,000000,5884.94,5933.18,5870.87,5884.53,8176634,0
MWIG40,D,20231221,000000,5876.86,5880.79,5833.93,5880.79,8246652,0
