<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
SWIG80,D,20240321,000000,23771.27,23987.39,23771.27,23958.26,2297103,0
SWIG80,D,20240322,000000,24010.48,24071.1,23972.94,24013.08,2379460,0
SWIG80,D,20240325,000000,24017.21,24070.67,23875.21,23886.33,2115105,0
SWIG80,D,20240326,000000,23995.57,24059.28,23913.46,24019.21,2648958,0
SWIG80,D,20240327,000000,24075.79,24144.8,24016.17,24087.99,2640705,0
SWIG80,D,20240328,000000,24192.91,24306.35,24182.57,24256.95,2804780,0
SWIG80,D,20240402,000000,24295.82,24395.28,24150.47,24261.95,3492937,0
SWIG80,D,20240403,000000,24290.74,24302.31,24153.34,24254.27,2640089,0
SWIG80,D,20240404,000000,24245.32,24352.13,24202.98,24300.15,4088980,0
SWIG80,D,20240405,000000,24252.38,24292.39,24128.18,24174.2,2089844,0
SWIG80,D,20240408,000000,24284.68,24364.67,24150.93,24267.86,2389273,0
SWIG80,D,20240409,000000,24310.41,24392.2,24229.91,24257.04,2420236,0
SWIG80,D,20240410,000000,24307.25,24475.77,24278.25,24425.42,1801554,0
SWIG80,D,20240411,000000,24445.72,24557.51,24356.99,24368.64,2110586,0
SWIG80,D,20240412,000000,24391.19,24490.19,24298.49,24298.49,2689763,0
SWIG80,D,20240415,000000,24302.62,24399.55,24302.62,24375.55,2256434,0
SWIG80,D,20240416,000000,24295.44,24295.44,23979.95,24066.03,3194447,0
SWIG80,D,20240417,000000,24080.48,24147.64,24028.22,24125.78,2403565.5974004325,0
SWIG80,D,20240418,000000,24180.73,24232.64,24098.7,24149.24,2725514,0
SWIG80,D,20240419,000000,24171.75,24171.75,24007.62,24130.7,2091653,0
SWIG80,D,20240422,000000,24128.34,24189.31,24085.44,24154.64,3074019,0
SWIG80,D,20240423,000000,24189.36,24305.53,24142.05,24305.53,2068923,0
SWIG80,D,20240424,000000,24332.26,24371.02,24209.79,24265.25,2408120,0
SWIG80,D,20240425,000000,24233.42,24270.8,23991.75,24054.53,1876045,0
SWIG80,D,20240426,000000,24128.16,24243.22,24114.96,24145.57,1670546,0
SWIG80,D,20240429,000000,24165.35,24244.75,24106.44,24244.75,1688356,0
SWIG80,D,20240430,000000,24261.08,24289.96,24146.23,24224.36,1377032,0
SWIG80,D,20240502,000000,24237.76,24269.25,24168.15,24228.71,1540829,0
SWIG80,D,20240506,000000,24272.24,24303.72,24137.79,24291.29,2160337,0
SWIG80,D,20240507,000000,24231.92,24398.29,24208.78,24398.29,2494049,0
SWIG80,D,20240508,000000,24440.65,24482.69,24357.43,24412.65,1758360,0
SWIG80,D,20240509,000000,24447.2,24507.96,24389.64,24441.77,1958826,0
SWIG80,D,20240510,000000,24460.23,24462.27,24334.51,24422.48,2108220,0
SWIG80,D,20240513,000000,24410.77,24715.04,24410.77,24715.04,3473180,0
SWIG80,D,20240514,000000,24777.27,24821.71,24703.28,24730.35,2400998,0
SWIG80,D,20240515,000000,24767.04,24823.29,24732.31,24791.65,4737937,0
SWIG80,D,20240516,000000,24818.37,24927.44,24744.86,24925.08,4511909,0
SWIG80,D,20240517,000000,24967.46,24974.67,24818.25,24961.87,6206660,0
SWIG80,D,20240520,000000,25033.25,25177.39,24977.17,25177.39,3048020,0
SWIG80,D,20240521,000000,25137.52,25219.66,25099.64,25219.49,3464402,0
SWIG80,D,20240522,000000,25281.16,25331.36,25147.28,25154.75,2866321,0
SWIG80,D,20240523,000000,25203.87,25259.36,25105.48,25237.92,2522606,0
SWIG80,D,20240524,000000,25115.65,25148.62,24965.38,24993.58,2618337,0
SWIG80,D,20240527,000000,25061.65,25064.15,24931.46,24944.13,1994006.2109090723,0
SWIG80,D,20240528,000000,25016.2,25025.86,24839.35,24939.06,3343693,0
SWIG80,D,20240529,000000,24955.87,24971.08,24584.75,24649.89,2894909,0
SWIG80,D,20240531,000000,24668.57,24720.78,24485.96,24655.55,1687299,0
SWIG80,D,20240603,000000,24682.27,24848.32,24682.27,24819.34,1632719,0
SWIG80,D,20240604,000000,24795.92,24812.47,24588.79,24679.84,1486836,0
SWIG80,D,20240605,000000,24678.57,24695.19,24574.42,24668.24,2212052,0
SWIG80,D,20240606,000000,24672.56,24672.78,24598.29,24672.78,2044082,0
SWIG80,D,20240607,000000,24690.17,24693.3,24503.59,24594.92,4017545,0
SWIG80,D,20240610,000000,24568.99,24570.42,24489.1,24560.84,1689465,0
SWIG80,D,20240611,000000,24584.24,24613.04,24384.56,24392.3,4279061,0
SWIG80,D,20240612,000000,24374.57,24441.66,24278.25,24401.23,5016942,0
SWIG80,D,20240613,000000,24395.25,24439.03,24204.05,24227.14,2651813,0
SWIG80,D,20240614,000000,24210.9,24250.01,24134.33,24216.57,2815245,0
SWIG80,D,20240617,000000,24192.29,24319.18,24157.07,24312.09,2269121,0
SWIG80,D,20240618,000000,24344.13,24444.81,24336.94,24408.3,1279113,0
SWIG80,D,20240619,000000,24474.21,24642.44,24437.16,24630.01,1851086,0
SWIG80,D,20240620,000000,24711.87,24776.19,24604.52,24747.93,1713411,0
SWIG80,D,20240621,000000,24824.2,25143.53,24633.43,25143.53,1478521,0
SWIG80,D,20240624,000000,25128.49,25139.45,24966.39,25067.25,2042194,0
SWIG80,D,20240625,000000,25117.06,25156.9,25010.26,25156.9,2162661.7760754675,0
SWIG80,D,20240626,000000,25173.48,25232.13,25034.67,25147.15,2642287,0
SWIG80,D,20240627,000000,25176.57,25227.61,25044.14,25227.61,1510459,0
SWIG80,D,20240628,000000,25277.56,25292.31,25204.35,25278.6,1231794,0
SWIG80,D,20240701,000000,25345.25,25367.52,25246.54,25311.32,2007756,0
SWIG80,D,20240702,000000,25340.76,25389.62,25118.59,25158.27,2508937,0
SWIG80,D,20240703,000000,25173.49,25248.14,25097.19,25172.72,1553986,0
SWIG80,D,20240704,000000,25178.4,25187.26,25054.65,25097.47,1196684,0
SWIG80,D,20240705,000000,25168.34,25180.33,25075.75,25175.8,2797431,0
SWIG80,D,20240708,000000,25224.5,25558.91,25224.5,25558.91,3365624,0
SWIG80,D,20240709,000000,25578.72,25642.82,25487.25,25620.18,3577330,0
SWIG80,D,20240710,000000,25615.85,25661,25417.54,25455.63,2807183,0
SWIG80,D,20240711,000000,25469.77,25503.07,25305.88,25367.67,1951965,0
SWIG80,D,20240712,000000,25361.95,25372.29,25281.02,25360.68,1963886,0
SWIG80,D,20240715,000000,25378.87,25383.97,25048.69,25098.82,3621600,0
SWIG80,D,20240716,000000,25105.64,25130.91,24708.47,24765.42,1990121,0
SWIG80,D,20240717,000000,24738.28,24841.94,24558.25,24648.92,2262998,0
SWIG80,D,20240718,000000,24692.25,24790.36,24579.6,24768.19,1510470,0
SWIG80,D,20240719,000000,24801.13,24850.04,24726.72,24850.04,3082147,0
SWIG80,D,20240722,000000,24881.21,24975.58,24855.53,24873.78,2733405,0
SWIG80,D,20240723,000000,24898.16,24918.04,24590.52,24656.47,2039244,0
SWIG80,D,20240724,000000,24650.48,24684.28,24542.66,24651.01,2369975,0
